Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
K,K000868672,K,,,Species,FABACEAE Abarema brachystachya (DC.) Barneby & J.W.Grimes,,Fabaceae,Abarema,brachystachya,,(DC.) Barneby & J.W.Grimes,Administrador,22/04/2020,no,H. Mosén,,2835,01/01/1875,,,Brasil,São Paulo,Santos,,,,METRO,,,,,,,
K,K000868687,K,,,Species,FABACEAE Abarema acreana (J.F.Macbr.) L.Rico,,Fabaceae,Abarema,acreana,,(J.F.Macbr.) L.Rico,Administrador,22/04/2020,no,R. Lemos Fróes,,20792,--/04/1945,,Terra firme alta,Brasil,Amazonas,São Paulo de Olivença,,,,METRO,,,,,Arbusto,,
K,K000868688,K,,,Species,FABACEAE Pithecellobium jupunba Urb.,,Fabaceae,Pithecellobium,jupunba,,Urb.,Administrador,22/04/2020,no,R.L. Fróes,,20792,--/04/1945,,,Brasil,Amazonas,São Paulo de Olivença,,,,METRO,,,,,,,
K,K000868698,K,,,Species,FABACEAE Abarema trapezifolia (Vahl) Pittier,,Fabaceae,Abarema,trapezifolia,,(Vahl) Pittier,Administrador,22/04/2020,no,A. Ducke,,983,26/11/1940,,Mata de terra firme,Brasil,Amazonas,São Paulo de Olivença,,,,METRO,,,,,"Árvore bastante grande, estames brancos",,
K,K000868709,K,,,Genus,FABACEAE ,,Fabaceae,Abarema,,,,Administrador,22/04/2020,no,O. Handro,,2176,04/11/1971,,,Brasil,São Paulo,São Paulo,Água Funda. Nativa do Jardim Botânico.,,,METRO,,,,,"Árvore pequena da mata, de ca. 5m de altura. Cálice e corola esverdeadaos, estames alvos",,
K,K000868715,K,,,Species,FABACEAE Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,,Fabaceae,Abarema,langsdorffii,,(Benth.) Barneby & J.W.Grimes,Administrador,22/04/2020,no,C. Sandeman,,2024,19/05/1942,,,Brasil,São Paulo,,Between Santos and São Paulo.,,,METRO,,,,,Here a shrubly tree with cream coloned inflorescence only one seen in flower,,
K,K000868722,K,,,Species,FABACEAE Pithecellobium langsdorfii Benth.,,Fabaceae,Pithecellobium,langsdorfii,,Benth.,Administrador,22/04/2020,no,W. Hoehne,,,01/12/1941,,Campo Seco,Brasil,São Paulo,São Paulo,Campo de Congonhas.,,,METRO,,,,,,,
K,K000868730,K,,,Species,FABACEAE Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,,Fabaceae,Abarema,langsdorffii,,(Benth.) Barneby & J.W.Grimes,Administrador,22/04/2020,no,Burchell,,3816,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
K,K000868733,K,,,Species,FABACEAE Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,,Fabaceae,Abarema,langsdorffii,,(Benth.) Barneby & J.W.Grimes,Administrador,22/04/2020,no,Burchell,,4799,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
K,K000868734,K,,,Species,FABACEAE Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,,Fabaceae,Abarema,langsdorffii,,(Benth.) Barneby & J.W.Grimes,Administrador,22/04/2020,no,Burchell,,4605,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
K,K000868738,K,,,Species,FABACEAE Zygia selloi (Benth.) L.Rico,,Fabaceae,Zygia,selloi,,(Benth.) L.Rico,Administrador,22/04/2020,no,A.B. Joly,,1215,26/05/1950,,,Brasil,São Paulo,São Vicente,Vila Atlântica.,,,METRO,,,,,,,
K,K000868739,K,,,Species,FABACEAE Zygia selloi (Benth.) L.Rico,,Fabaceae,Zygia,selloi,,(Benth.) L.Rico,Administrador,22/04/2020,no,A.B. Joly,,1215,26/05/1950,,,Brasil,São Paulo,,Vicente - Villa Atlântica.,,,METRO,,,,,,,
K,K000868937,K,,,Species,FABACEAE Marmaroxylon ramiflorum (Benth.) L.Rico,,Fabaceae,Marmaroxylon,ramiflorum,,(Benth.) L.Rico,Administrador,22/04/2020,no,H.C. Lima,"C.A. Ferreira,J. Guedes,R.P. Lima",2773,24/11/1986,,Caatinga sobre solo arenoso,Brasil,Amazonas,São Paulo de Olivença,"Alto Solimões, Estrada do Bonfim, logo após a saída da cidade de São Paulo de Olivença.",,,METRO,"3º 30' 0"" S",3º 30' S,"69º 0' 0"" W",69º 0' ,"Árvore pequena, 7m alt. Infl. caulinares; flores c/ cálice e corola alvo-amareladas; tubo estaminal alvo e anteras amarelas. Ocasional no subbosque da caatinga",,
K,K000868944,K,,,Species,FABACEAE Pithecellobium claviflorum Benth.,,Fabaceae,Pithecellobium,claviflorum,,Benth.,Administrador,22/04/2020,no,A. Ducke,,,03/11/1927,,Silva non inundata,Brasil,Amazonas,São Paulo de Olivença,,,,METRO,,,,,Arbor parva trunciflora flor. roseis,,
K,K000868946,K,,,Species,FABACEAE Pithecellobium claviflorum Benth.,,Fabaceae,Pithecellobium,claviflorum,,Benth.,Administrador,22/04/2020,no,R.L. Fróes,,20756,--/04/1945,,Mata; caatinga,Brasil,Amazonas,São Paulo de Olivença,,,,METRO,,,,,Árvore pequena,,
K,K000868952,K,,,Species,FABACEAE Pithecellobium basijugum Ducke,,Fabaceae,Pithecellobium,basijugum,,Ducke,Administrador,22/04/2020,no,B.A. Krukoff,,8639,26/10/1936,11/12/1936,Terra firma high forest,Brasil,Amazonas,São Paulo de Olivença,Basin of Rio Solimões. Basin creek Belem.,,,METRO,,,,,Tree 35ft. high; trunk 4 inches diam.,,
K,K000868981,K,,,Species,FABACEAE Albizia niopoides (Spruce ex Benth.) Burkart,,Fabaceae,Albizia,niopoides,,(Spruce ex Benth.) Burkart,Administrador,22/04/2020,no,A.C. Sanches,"E. Oliveira,E. Pimentel,P. Kera,L. Lundstedt",42,04/06/1994,,,Brasil,São Paulo,Teodoro Sampaio,"Estrada de acesso ao alojamento, Parque Estadual Morro do Diabo .",,,METRO,,,,,"Árvore c. 4,5 alt.; frutos imaturos verdes",,
K,K000868987,K,,,Species,FABACEAE Albizia carbonaria Britton,,Fabaceae,Albizia,carbonaria,,Britton,Administrador,22/04/2020,no,V.C. Souza,"C.M. Sakuragui,R.M. Harley,A.M. Giulietti,S. Atkins",4984,11/01/1994,,Beira de estrada,Brasil,São Paulo,Vargem Grande do Sul,"Entre Vargem Grande do Sul e São Roque da Fatura, a ca. 10 km de São Roque da Fartura.",,,METRO,"21º 48' 21"" S","21º 48' 21"" S","46º 50' 10"" W","46º 49' 70"" ","Arvoreta a árvore, 3-12m altura, casca acizentada e lisa no tronco jovem e com casca destacando-se no tronco adulto; cálice amarelo-esverdeado; corola creme, passando a verde em direção ao ápice; filetes alvos, anteras amarelas. Frutos imaturos com indumento ferrugíneo",,
K,K000868988,K,,,Species,FABACEAE Albizia carbonaria Britton,,Fabaceae,Albizia,carbonaria,,Britton,Administrador,22/04/2020,no,V.C. Souza,"C.M. Sakuragui,R.M. Harley,A.M. Giulietti,S. Atkins",4984,11/01/1994,,Beira de estrada.,Brasil,São Paulo,Vargem Grande do Sul,"Entre Vargem Grande do Sul e São Roque da Fartura, a ca. 10km de São Roque da Fartura.",,,METRO,"21º 48' 21"" S","21º 48' 21"" S","46º 50' 10"" W","46º 49' 70"" ","Arvoreta a árvore, 3-12m altura, casca acinzentada e lisa no tronco jovem e com casca destacando-se no tronco adulto; cálice amarelo-esverdeado; corola creme, passando a verde em direção ao ápice; filetes alvos, anteras amarelas. Frutos imaturos com indumento ferrugíneo.",,
K,K000868989,K,,,Species,FABACEAE Albizia carbonaria Britton,,Fabaceae,Albizia,carbonaria,,Britton,Administrador,22/04/2020,no,V.C. Souza,"C.M. Sakuragui,R.M. Harley,A.M. Giulietti,S. Atkins",4984,11/01/1994,,Beira de estrada,Brasil,São Paulo,Vargem Grande do Sul,"Entre Vargem Grande do Sul e São Roque da Fartura, a ca. 10 km de São Roque da Fatura.",,,METRO,"21º 48' 21"" S","21º 48' 21"" S","46º 50' 10"" W","46º 49' 70"" ","Arvoreta a árvore, 3-12m altura, casca acinzentada e lisa no tronco jovem e com casca destacando-se no tronco adulto; cálice amarelo-esverdeado; corola creme, passando a verde em direção ao ápice; filetes alvos, anteras amarelas. Frutos imaturos com indumento ferrugínio",,
K,K000876028,K,,,Species,FABACEAE Albizia pedicellaris (DC.) L.Rico,,Fabaceae,Albizia,pedicellaris,,(DC.) L.Rico,Administrador,22/04/2020,no,A.F. Silva,,9169,06/12/1978,,,Brasil,São Paulo,Ubatuba,Estação Experimental do Instituto Agronomico de Campinas.,,,METRO,,,,,Árvore com até 10m. Flores brancas. Glnd. 2.1 mm diam. Stipule 7mm.,,
K,K000876029,K,,,Species,FABACEAE Albizia pedicellaris (DC.) L.Rico,,Fabaceae,Albizia,pedicellaris,,(DC.) L.Rico,Administrador,22/04/2020,no,A.F. Silva,,9169,06/12/1978,,,Brasil,São Paulo,Ubatuba,Estação Experimental do Inst. Agronômico de Campinas.,,,METRO,,,,,Árvore com até 10m de alt. flores brancas,,
K,K000876104,K,,,Species,FABACEAE Inga cylindrica (Vell.) Mart.,,Fabaceae,Inga,cylindrica,,(Vell.) Mart.,Administrador,22/04/2020,no,B.A. Krukoff,,8379,11/09/1936,26/10/1936,Terra firme; high land.,Brasil,Amazonas,São Paulo de Olivença,Basin of Rio Solimões. Near Palmares.,,,METRO,,,,,Tree 70 ft. high; trunk 6 inches diam.,,
K,K000876125,K,,,Species,FABACEAE Inga cylindrica (Vell.) Mart.,,Fabaceae,Inga,cylindrica,,(Vell.) Mart.,Administrador,22/04/2020,no,F.C.P. Garcia,et al.,126,04/09/1988,,,Brasil,São Paulo,Ubatuba,Picinguaba. Estrada da Casa da Farinha. (Perto do final da estrada).,,,METRO,,,,,"Árvore, 15m. alt. Inflorescência branca; fruto comestível",,
K,K000876181,K,,,Species,FABACEAE Inga mendoncaei Harms,,Fabaceae,Inga,mendoncaei,,Harms,Administrador,22/04/2020,no,M. Kirizawa,J.A. Correa,2206,24/05/1989,,,Brasil,São Paulo,São Luís do Paraitinga,,,,METRO,,,,,"Árvore com 6m de alt. Fruto verde, pelos castanhos",,
K,K000876188,K,,,Species,FABACEAE Inga brachyrhachis Harms,,Fabaceae,Inga,brachyrhachis,,Harms,Administrador,22/04/2020,no,B.A. Krukoff,,8284,11/09/1936,26/10/1936,"Terra firma, high land",Brasil,Amazonas,São Paulo de Olivença,Basin of Rio Solimões. Near Palmares.,,,METRO,,,,,"Tree 40ft, high, trunk 5 inches diam",,
K,K000876190,K,,,Species,FABACEAE Inga brachyrhachis Harms,,Fabaceae,Inga,brachyrhachis,,Harms,Administrador,22/04/2020,no,B.A. Krukoff,,8215,11/09/1936,26/10/1936,Terra firme; high land,Brasil,Amazonas,São Paulo de Olivença,Basin of Rio Solimões. Near Palmares.,,,METRO,,,,,Shrub 20 ft. high; stem 2½ inches diam.,,
K,K000876410,K,,,Species,FABACEAE Inga sellowiana Benth.,,Fabaceae,Inga,sellowiana,,Benth.,Administrador,22/04/2020,no,W. Hoehne,,,21/01/1951,,litoral,Brasil,São Paulo,Mongaguá,Praia Grande.,,,METRO,,,,,,,
K,K000876411,K,,,Species,FABACEAE Inga fagifolia G.Don,,Fabaceae,Inga,fagifolia,,G.Don,Administrador,22/04/2020,no,M. Kuhlmann,,,03/09/1958,,,Brasil,São Paulo,Itanhaém,Baixada litorânea.,,,METRO,,,,,Umbellate infl.,,
K,K000876412,K,,,Species,FABACEAE Inga sellowiana Benth.,,Fabaceae,Inga,sellowiana,,Benth.,Administrador,22/04/2020,no,P. Rawistcher,,,16/05/1947,,litoral,Brasil,São Paulo,Guarujá,Litoral.,,,METRO,,,,,"Folha não bipinata, mas até 3 pares de folíolos (maioria 2 pares)",,
K,K000876413,K,,,Species,FABACEAE Inga sellowiana Benth.,,Fabaceae,Inga,sellowiana,,Benth.,Administrador,22/04/2020,no,W. Hoehne,,,--/06/1941,,,Brasil,São Paulo,,Praia Grande .,,,METRO,,,,,Big stipules; ? rhachis; ? sta tube,,
K,K000876414,K,,,Species,FABACEAE Inga sellowiana Benth.,,Fabaceae,Inga,sellowiana,,Benth.,Administrador,22/04/2020,no,J.G. Bartolomeu,,,23/12/1953,,Coletado próximo à praia,Brasil,São Paulo,Mongaguá,,,,METRO,,,,,"Arbusto, flores alvas.",,
K,K000876425,K,,,Species,FABACEAE Inga acicularis T.D.Penn.,,Fabaceae,Inga,acicularis,,T.D.Penn.,Administrador,22/04/2020,no,B.A. Krukoff,,8494,11/09/1936,26/10/1936,Varzea land,Brasil,Amazonas,São Paulo de Olivença,Near Palmares. Basin of Rio Solimoes.,,,METRO,,,,,Tree 75 ft. high; trunk 8 inches diam,,
K,K000876539,K,,,Species,FABACEAE Inga ruiziana G.Don,,Fabaceae,Inga,ruiziana,,G.Don,Administrador,22/04/2020,no,A. Ducke,,23219,20/08/1929,,,Brasil,Amazonas,São Paulo de Olivença,Rio Solimões (civ. Amazonas).,,,METRO,,,,,Arbor parva flor albis.,,
K,K000876598,K,,,Species,FABACEAE Inga stenoptera Benth.,,Fabaceae,Inga,stenoptera,,Benth.,Administrador,22/04/2020,no,G.T. Prance,"S.A. Mori,R.J. Hill,D. Shimabukuru,J.C. Bernardi",24618,27/02/1977,,"Igarapé, river  margin",Brasil,Amazonas,São Paulo de Olivença,Rio Solimões. Igarapé Camatiá.,,,METRO,,,,,"Tree 4m; arching over river, pods green",,
K,K000876655,K,,,Species,FABACEAE Inga lenticellata Benth.,,Fabaceae,Inga,lenticellata,,Benth.,Administrador,22/04/2020,no,F.R. Martins,"A.C. Dias,A. Custódio",,07/11/1980,,Interior de mata,Brasil,São Paulo,Cunha,Reserva Estadual de Cunha.,,,METRO,,,,,Árvore de 15m. Botões florais,,
K,K000876658,K,,,Species,FABACEAE Inga lenticellata Benth.,,Fabaceae,Inga,lenticellata,,Benth.,Administrador,22/04/2020,no,F.C. Hoehne,,246,24/05/1932,,,Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
K,K000876659,K,,,Species,FABACEAE Inga lenticellata Benth.,,Fabaceae,Inga,lenticellata,,Benth.,Administrador,22/04/2020,no,F.C. Hoehne,,246,24/05/1932,,,Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
K,K000876660,K,,,Species,FABACEAE Inga lenticellata Benth.,,Fabaceae,Inga,lenticellata,,Benth.,Administrador,22/04/2020,no,F.C. Hoehne,,,24/05/1932,,,Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
K,K000876736,K,,,Species,FABACEAE Inga capitata Desv.,,Fabaceae,Inga,capitata,,Desv.,Administrador,22/04/2020,no,W. Hoehne,,s.n.,20/07/1944,,,Brasil,São Paulo,São Paulo,Parque do Estado de São Paulo.,,,METRO,,,,,,,
K,K000876753,K,,,Subspecies,FABACEAE Inga thibaudiana subsp. thibaudiana DC.,,Fabaceae,Inga,thibaudiana,thibaudiana,DC.,Administrador,22/04/2020,no,B.A. Krukoff,,8721,26/10/1936,,Dados não transcritos,Brasil,Amazonas,São Paulo de Olivença,Basin of creek Belem.,,,METRO,,,,,Dados não transcritos,,
K,K000876833,K,,,Species,FABACEAE Inga pilosula (Rich.) J.F.Macbr.,,Fabaceae,Inga,pilosula,,(Rich.) J.F.Macbr.,Administrador,22/04/2020,no,B.A. Krukoff,,8231,11/10/1936,26/10/1936,,Brasil,Amazonas,São Paulo de Olivença,Basin of Rio Solimões. Near Palmares.,,,METRO,,,,,Tree 30 ft. high; trunk 4 inches diam.; Fl. yellow,,
K,K000876876,K,,,Species,FABACEAE Inga vulpina Mart. ex Benth.,,Fabaceae,Inga,vulpina,,Mart. ex Benth.,Administrador,22/04/2020,no,A.C. Brade,,5675,06/10/1912,,,Brasil,São Paulo,São Paulo,Mooca.,,,METRO,,,,,Arbusto do campo,,
K,K000876877,K,,,Species,FABACEAE Inga vulpina Mart. ex Benth.,,Fabaceae,Inga,vulpina,,Mart. ex Benth.,Administrador,22/04/2020,no,W. Hoehne,,,08/08/1944,,,Brasil,São Paulo,,Parque do Estado de São Paulo.,,,METRO,,,,,,,
K,K000876878,K,,,Genus,FABACEAE ,,Fabaceae,Inga,,,,Administrador,22/04/2020,no,Brade,,21292,--/10/1953,,Mata,Brasil,São Paulo,,Vila Ema.,,,METRO,,,,,Peq. árvore,,
K,K000876879,K,,,Species,FABACEAE Inga vulpina Mart. ex Benth.,,Fabaceae,Inga,vulpina,,Mart. ex Benth.,Administrador,22/04/2020,no,W. Hoehne,,,27/08/1948,,,Brasil,São Paulo,São Paulo,Parque Estadual.,,,METRO,,,,,,,
K,K000876892,K,,,Species,FABACEAE Inga barbata Benth.,,Fabaceae,Inga,barbata,,Benth.,Administrador,22/04/2020,no,A. Custódio Filho,M. Carra,1032,30/11/1982,,,Brasil,São Paulo,Santo André,"Paranapiacaba, Estação Biológica.",,,METRO,"23º 46' 60"" S",23º 47' S,"46º 19' 0"" W",46º 19' ,"Árvore 6m, flores e estames creme",,
K,K000876897,K,,,Species,FABACEAE Inga barbata Benth.,,Fabaceae,Inga,barbata,,Benth.,Administrador,22/04/2020,no,Burchell,,3869,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
K,K000876907,K,,,Species,FABACEAE Inga barbata Benth.,,Fabaceae,Inga,barbata,,Benth.,Administrador,22/04/2020,no,M. Kuhlmann,,2360,16/02/1950,,,Brasil,São Paulo,Salesópolis,Boracéia.,,,METRO,,,,,,,
K,K000876928,K,,,Species,FABACEAE Inga sessilis (Vell.) Mart.,,Fabaceae,Inga,sessilis,,(Vell.) Mart.,Administrador,22/04/2020,no,W. Morawetz,,26-11875,11/08/1975,,"Primary dense rain forest, always on the steep hills of the serra, 20m tall, with trees p to 25m tall. Members of following families are frequent: Myrtaceae, Fabaceae (Inga sp), Asteraceae, Lauraceae, Vochysiaceae (Vochisia sp), Annonaceae (Rollinea sp), Bignoniaceae (Jacaranda ssp), Melastomataceae (Tibouchina sp), Euphorbiaceae, Rubiaceae, Arecaceae (Euterpe ssp). Ferntrees frequent along the creeks. many epiphytes: Orchidaceae, Bromeliaceae, Araceae, Gesneriaceae and ferns. Many climbers. Herb layer poor, mostly ferns, grasses and seedlings",Brasil,São Paulo,,"Serra do Mar along the road from Ubatuba to Taubaté, Km 78-89, in an altitude of 20 to 900m.",,,METRO,"23º 25' 0"" S",23º 25' S,"45º 7' 0"" W",45º 7' ,Frequent tree of 14m and 80cm trunck circunference. Fruit greenish black.,,
K,K000876938,K,,,Species,FABACEAE Inga sessilis (Vell.) Mart.,,Fabaceae,Inga,sessilis,,(Vell.) Mart.,Administrador,22/04/2020,no,O. Handro,,,02/06/1933,,,Brasil,São Paulo,São Paulo,Parque do Estado de São Paulo.,,,METRO,,,,,,,
K,K000877064,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,F.C. Hoehne,,,19/10/1918,,,Brasil,São Paulo,,"Alto da Serra, mata da Estação Biologica.",,,METRO,,,,,Carpels 1-3,,
K,K000877065,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,S.J.G. Silva,"M.C.H. Mamede,E.P. Piacentin",148,16/12/1990,,Restinga,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do alojamento.",,,METRO,,,,,"Arvoreta 2,0m alt. Frutos maduros castanho-dourados",,
K,K000877066,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,E.A. Anunciação,"L. Rossi,L.A. Oliveira,I. Cordeiro,P.L.B. Tomasulo",040,18/10/1990,,,Brasil,São Paulo,,"Estação Ecológica Juréia - Itatins, Serra da Juréia, trilha do Imperador.",,,METRO,,,,,"Arvoreta da restinga até 3 m alt., indumento de pelos castanho - ferrugíneos nos ramos e frutos.",,
K,K000877067,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,T.P. Guerra,M. Kirizawa,89,20/11/1984,,,Brasil,São Paulo,Santo André,Reserva Biológica do Alto da Serra de Paranapiacaba .,,,METRO,,,,,Calice verde e antera amarela,,
K,K000877069,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,J. Mattos,C. Moura,12782,28/10/1965,,Na mata virgem,Brasil,São Paulo,São Paulo,"Paranapiacaba (Via ferrea São Paulo-Santos), Estação Biológica.",,,METRO,,,,,Pequena árvore de 3 m de altura,,
K,K000877070,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,F.C. Hoehne,A. Gehrt,738,06/10/1936,,Mata regular,Brasil,São Paulo,,"Est. Bio., A. Serra.",,,METRO,,,,,"Árvore, flores alvas",,
K,K000877071,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,F.C. Hoehne,,,20/10/1917,,,Brasil,São Paulo,,Alto da Serra.,,,METRO,,,,,Árvore de 2-4m de altura. Flores alvas,,
K,K000877072,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,P. Martuscelli,,196,17/11/1985,,,Brasil,São Paulo,Miracatu,"Sitio Urapua, km 343.5, km 116.",,,METRO,,,,,"Arvore ca. 8 m alt. Flores brancas, pouco perfumadas.",,
K,K000877075,K,,,Species,FABACEAE Inga edwallii (Harms) T.D.Penn.,,Fabaceae,Inga,edwallii,,(Harms) T.D.Penn.,Administrador,22/04/2020,no,A. Custodio Filho,J.J. Marques,980,26/10/1982,27/10/1982,Picada 10,Brasil,São Paulo,São Paulo,"Paranapiacaba, Estação Biológica.",,,METRO,"23º 46' 60"" S",23º 47' S,"46º 19' 0"" W",46º 19' ,"Árvore 2 m, flores.",,
K,K000877107,K,,,Subspecies,FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.,,Fabaceae,Inga,vera,affinis,(DC.) T.D.Penn.,Administrador,22/04/2020,no,Burchell,,4244,,,,Brasil,São Paulo,,,,,METRO,,,,,,,
K,K000877147,K,,,Species,FABACEAE Inga edulis Mart.,,Fabaceae,Inga,edulis,,Mart.,Administrador,22/04/2020,no,J.E.L.S. Ribeiro,et al.,242,06/02/1988,,Restinga da praia,Brasil,São Paulo,Ubatuba,"Picinguaba. Próximo da estrada, da praia e o alojamento da Serra.",,,METRO,,,,,"Árvore, 4m. de alt., caule esbranquiçado, flores branco-esverdeadas",,
K,K000877162,K,,,Species,FABACEAE Inga subnuda Salzm. ex Benth.,,Fabaceae,Inga,subnuda,,Salzm. ex Benth.,Administrador,22/04/2020,no,D.A. Grande,"E.A. Lopes,J.D. Morais",338,12/10/1979,,,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Sítito Ipaneminha.",,,METRO,,,,,Árvore de ± 6m de altura. Flores brancas,,
K,K000877177,K,,,Species,FABACEAE Inga subnuda Salzm. ex Benth.,,Fabaceae,Inga,subnuda,,Salzm. ex Benth.,Administrador,22/04/2020,no,W. Hoehne,,,12/10/1944,,,Brasil,São Paulo,São Paulo,Parque do Estado de São Paulo.,,,METRO,,,,,,,
K,K000877212,K,,,Species,FABACEAE Inga striata Benth.,,Fabaceae,Inga,striata,,Benth.,Administrador,22/04/2020,no,P.C. Porto,,372,16/08/1916,,,Brasil,São Paulo,,Fazenda Recreio.,,,METRO,,,,,Árvore,,
K,K000877215,K,,,Species,FABACEAE Inga bullata Benth.,,Fabaceae,Inga,bullata,,Benth.,Administrador,22/04/2020,no,F.C.O. Garcia,,659,09/02/1993,,,Brasil,São Paulo,,Juréia. Trilha para o Rio Verde.,,,METRO,,,,,Arvoreta - 3 m de altura. Botões verdes,,
K,K000877216,K,,,Species,FABACEAE Inga bullata Benth.,,Fabaceae,Inga,bullata,,Benth.,Administrador,22/04/2020,no,F.C.P. Garcia,,659,09/02/1993,,,Brasil,São Paulo,,Juréia. Trilha para o Rio Verde.,,,METRO,,,,,"Arvoreta, 8 m de altura; botões verdes",,
K,K000877217,K,,,Species,FABACEAE Inga bullata Benth.,,Fabaceae,Inga,bullata,,Benth.,Administrador,22/04/2020,no,F.C.P. Garcia,,659,09/02/1993,,,Brasil,São Paulo,,Juréia. Trilha para o Rio Verde.,,,METRO,,,,,"Arvoreta-8m de altura, botões verdes",,
K,K000877218,K,,,Genus,FABACEAE ,,Fabaceae,Inga,,,,Administrador,22/04/2020,no,A.C. Dias,,33,04/01/1985,,,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho.,,,METRO,,,,,"Árvore 6m altura e 15cm ao nível do DAP, folhas macias de bordas ásperas, caule pouco rugoso",,
K,K000877234,K,,,Species,FABACEAE Inga praegnans T.D.Penn.,,Fabaceae,Inga,praegnans,,T.D.Penn.,Administrador,22/04/2020,no,L. Rossi,"E.L.M. Catharino,M.C.H. Mendes",829,19/03/1991,,Em mata à beira rio,Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, margem do Rio Verde.",,,METRO,,,,,"Arvoreta 3,0m alt. Râmulos ferrugíneos. Estípulas verde, passando a castanhas. Cálice verde, corola verde clara, estames alvos",,
K,K000877235,K,,,Genus,FABACEAE ,,Fabaceae,Inga,,,,Administrador,22/04/2020,no,L. Rossi,"E.L.M. Catharino,M.C.H. Mamede",829,19/03/1991,,Em mata à beira rio,Brasil,São Paulo,Iguape,"Estação Ecológica Jureia-Itatins, margem do Rio Verde.",,,METRO,,,,,"Arvoreta 3,0m alt. Râmulo ferrugíneo. Estípulas verde; passando a castanha. Cálice verde, corola verde clara, estames alvos",,
K,K000877261,K,,,Genus,FABACEAE ,,Fabaceae,Inga,,,,Administrador,22/04/2020,no,B.A. Krukoff,,8228,11/09/1936,26/10/1936,Terra firma; high lang,Brasil,Amazonas,São Paulo de Olivença,Near Palmares. Basin of Rio Solimoes.,,,METRO,,,,,Shrub 15 ft. high; sten 1 1/2 inch diam.,,
